dataset,model,scenario,region,variable,unit,year,value
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKK4,Final Energy|Residential and Commercial|Heat,GWh,2023,141.87947880467
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKK4,Final Energy|Residential and Commercial|Liquids|Oil,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKK4,Final Energy|Residential and Commercial|Liquids|Oil,GWh,2023,1160.32028754737
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKK4,Final Energy|Transportation|Liquids|Biomass,GWh,2023,8.48909773139421
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKK4,Final Energy|Transportation|Liquids|Biomass,GWh,2023,474.431558231254
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKK4,Final Energy|Transportation|Solids|Biomass,GWh,2023,291.076862425771
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKK4,Final Energy|Transportation|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL1,Final Energy|Agriculture|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL1,Final Energy|Agriculture|Electricity,GWh,2023,101.654011835727
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL1,Final Energy|Agriculture|Gases|Gas,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL1,Final Energy|Agriculture|Gases|Gas,GWh,2023,22.398341590923
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL1,Final Energy|Agriculture|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL1,Final Energy|Agriculture|Heat,GWh,2023,1.03376961188875
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL1,Final Energy|Agriculture|Liquids|Oil,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL1,Final Energy|Agriculture|Liquids|Oil,GWh,2023,290.48926094074
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL1,Final Energy|Agriculture|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL1,Final Energy|Agriculture|Solids|Biomass,GWh,2023,55.8235590419928
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL1,Final Energy|Residential and Commercial|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL1,Final Energy|Residential and Commercial|Electricity,GWh,2023,5095.51588907509
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL1,Final Energy|Residential and Commercial|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL1,Final Energy|Residential and Commercial|Heat,GWh,2023,279.046340183357
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL1,Final Energy|Residential and Commercial|Liquids|Oil,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL1,Final Energy|Residential and Commercial|Liquids|Oil,GWh,2023,1918.17674435311
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL1,Final Energy|Transportation|Liquids|Biomass,GWh,2023,16.1006707534757
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL1,Final Energy|Transportation|Liquids|Biomass,GWh,2023,784.303775046467
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL1,Final Energy|Transportation|Solids|Biomass,GWh,2023,552.064880645734
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL1,Final Energy|Transportation|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL2,Final Energy|Agriculture|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL2,Final Energy|Agriculture|Electricity,GWh,2023,60.1997563040809
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL2,Final Energy|Agriculture|Gases|Gas,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL2,Final Energy|Agriculture|Gases|Gas,GWh,2023,13.26435308395
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL2,Final Energy|Agriculture|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL2,Final Energy|Agriculture|Heat,GWh,2023,0.612200911566924
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL2,Final Energy|Agriculture|Liquids|Oil,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL2,Final Energy|Agriculture|Liquids|Oil,GWh,2023,172.028456150305
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL2,Final Energy|Agriculture|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL2,Final Energy|Agriculture|Solids|Biomass,GWh,2023,33.0588492246139
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL2,Final Energy|Residential and Commercial|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL2,Final Energy|Residential and Commercial|Electricity,GWh,2023,3017.57706583777
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL2,Final Energy|Residential and Commercial|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL2,Final Energy|Residential and Commercial|Heat,GWh,2023,168.791429721031
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL2,Final Energy|Residential and Commercial|Liquids|Oil,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL2,Final Energy|Residential and Commercial|Liquids|Oil,GWh,2023,1135.94899476095
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL2,Final Energy|Transportation|Liquids|Biomass,GWh,2023,10.0152276606336
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL2,Final Energy|Transportation|Liquids|Biomass,GWh,2023,464.466628257299
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL2,Final Energy|Transportation|Solids|Biomass,GWh,2023,343.405287131529
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKL2,Final Energy|Transportation|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM5,Final Energy|Agriculture|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM5,Final Energy|Agriculture|Electricity,GWh,2023,25.6056916319104
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM5,Final Energy|Agriculture|Gases|Gas,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM5,Final Energy|Agriculture|Gases|Gas,GWh,2023,5.64193205448874
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM5,Final Energy|Agriculture|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM5,Final Energy|Agriculture|Heat,GWh,2023,0.260396864053326
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM5,Final Energy|Agriculture|Liquids|Oil,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM5,Final Energy|Agriculture|Liquids|Oil,GWh,2023,73.1715187989848
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM5,Final Energy|Agriculture|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM5,Final Energy|Agriculture|Solids|Biomass,GWh,2023,14.0614306588796
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM5,Final Energy|Residential and Commercial|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM5,Final Energy|Residential and Commercial|Electricity,GWh,2023,1283.51263472023
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM5,Final Energy|Residential and Commercial|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM5,Final Energy|Residential and Commercial|Heat,GWh,2023,142.437913347858
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM5,Final Energy|Residential and Commercial|Liquids|Oil,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM5,Final Energy|Residential and Commercial|Liquids|Oil,GWh,2023,483.170721198682
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM5,Final Energy|Transportation|Liquids|Biomass,GWh,2023,7.45896002915758
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM5,Final Energy|Transportation|Liquids|Biomass,GWh,2023,197.558760809524
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM5,Final Energy|Transportation|Solids|Biomass,GWh,2023,255.755175749385
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM5,Final Energy|Transportation|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM6,Final Energy|Agriculture|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM6,Final Energy|Agriculture|Electricity,GWh,2023,24.369420197727
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM6,Final Energy|Agriculture|Gases|Gas,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM6,Final Energy|Agriculture|Gases|Gas,GWh,2023,5.36953326390595
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM6,Final Energy|Agriculture|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM6,Final Energy|Agriculture|Heat,GWh,2023,0.247824612180274
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM6,Final Energy|Agriculture|Liquids|Oil,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM6,Final Energy|Agriculture|Liquids|Oil,GWh,2023,69.6387160226572
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM6,Final Energy|Agriculture|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM6,Final Energy|Agriculture|Solids|Biomass,GWh,2023,13.3825290577348
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM6,Final Energy|Residential and Commercial|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM6,Final Energy|Residential and Commercial|Electricity,GWh,2023,1221.54320899534
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM6,Final Energy|Residential and Commercial|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM6,Final Energy|Residential and Commercial|Heat,GWh,2023,719.799466972218
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM6,Final Energy|Residential and Commercial|Liquids|Oil,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM6,Final Energy|Residential and Commercial|Liquids|Oil,GWh,2023,459.842698310702
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM6,Final Energy|Transportation|Liquids|Biomass,GWh,2023,4.09193587277317
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM6,Final Energy|Transportation|Liquids|Biomass,GWh,2023,188.020402850971
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM6,Final Energy|Transportation|Solids|Biomass,GWh,2023,140.30558874231
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM6,Final Energy|Transportation|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM7,Final Energy|Agriculture|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM7,Final Energy|Agriculture|Electricity,GWh,2023,102.930662304234
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM7,Final Energy|Agriculture|Gases|Gas,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM7,Final Energy|Agriculture|Gases|Gas,GWh,2023,22.6796374568651
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM7,Final Energy|Agriculture|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM7,Final Energy|Agriculture|Heat,GWh,2023,1.04675249800916
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM7,Final Energy|Agriculture|Liquids|Oil,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM7,Final Energy|Agriculture|Liquids|Oil,GWh,2023,294.137451940574
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM7,Final Energy|Agriculture|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM7,Final Energy|Agriculture|Solids|Biomass,GWh,2023,56.5246348924946
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM7,Final Energy|Residential and Commercial|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM7,Final Energy|Residential and Commercial|Electricity,GWh,2023,5159.50935701202
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM7,Final Energy|Residential and Commercial|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM7,Final Energy|Residential and Commercial|Heat,GWh,2023,320.6084645371
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM7,Final Energy|Residential and Commercial|Liquids|Oil,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM7,Final Energy|Residential and Commercial|Liquids|Oil,GWh,2023,1942.26670593096
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM7,Final Energy|Transportation|Liquids|Biomass,GWh,2023,16.5775863563631
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM7,Final Energy|Transportation|Liquids|Biomass,GWh,2023,794.153674364583
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM7,Final Energy|Transportation|Solids|Biomass,GWh,2023,568.417513366283
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM7,Final Energy|Transportation|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM8,Final Energy|Agriculture|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM8,Final Energy|Agriculture|Electricity,GWh,2023,79.5371205373011
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM8,Final Energy|Agriculture|Gases|Gas,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM8,Final Energy|Agriculture|Gases|Gas,GWh,2023,17.5251282539816
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM8,Final Energy|Agriculture|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM8,Final Energy|Agriculture|Heat,GWh,2023,0.808852073260689
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM8,Final Energy|Agriculture|Liquids|Oil,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM8,Final Energy|Agriculture|Liquids|Oil,GWh,2023,227.287432586253
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM8,Final Energy|Agriculture|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM8,Final Energy|Agriculture|Solids|Biomass,GWh,2023,43.6780119560772
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM8,Final Energy|Residential and Commercial|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM8,Final Energy|Residential and Commercial|Electricity,GWh,2023,3986.88309639991
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM8,Final Energy|Residential and Commercial|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM8,Final Energy|Residential and Commercial|Heat,GWh,2023,111.743377295176
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM8,Final Energy|Residential and Commercial|Liquids|Oil,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM8,Final Energy|Residential and Commercial|Liquids|Oil,GWh,2023,1500.83850280309
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM8,Final Energy|Transportation|Liquids|Biomass,GWh,2023,12.0182731927603
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM8,Final Energy|Transportation|Liquids|Biomass,GWh,2023,613.662587114997
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM8,Final Energy|Transportation|Solids|Biomass,GWh,2023,412.086344557834
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM8,Final Energy|Transportation|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM9,Final Energy|Agriculture|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM9,Final Energy|Agriculture|Electricity,GWh,2023,49.015850924507
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM9,Final Energy|Agriculture|Gases|Gas,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM9,Final Energy|Agriculture|Gases|Gas,GWh,2023,10.8001027460778
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM9,Final Energy|Agriculture|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM9,Final Energy|Agriculture|Heat,GWh,2023,0.498466280588207
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM9,Final Energy|Agriculture|Liquids|Oil,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM9,Final Energy|Agriculture|Liquids|Oil,GWh,2023,140.069024845286
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM9,Final Energy|Agriculture|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM9,Final Energy|Agriculture|Solids|Biomass,GWh,2023,26.9171791517631
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM9,Final Energy|Residential and Commercial|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM9,Final Energy|Residential and Commercial|Electricity,GWh,2023,2456.97186655037
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM9,Final Energy|Residential and Commercial|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM9,Final Energy|Residential and Commercial|Heat,GWh,2023,316.387938689798
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM9,Final Energy|Residential and Commercial|Liquids|Oil,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM9,Final Energy|Residential and Commercial|Liquids|Oil,GWh,2023,924.912491402761
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM9,Final Energy|Transportation|Liquids|Biomass,GWh,2023,8.60355747608713
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM9,Final Energy|Transportation|Liquids|Biomass,GWh,2023,378.178059310929
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM9,Final Energy|Transportation|Solids|Biomass,GWh,2023,295.001494278702
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKM9,Final Energy|Transportation|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKN0,Final Energy|Agriculture|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKN0,Final Energy|Agriculture|Electricity,GWh,2023,97.1145283219662
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKN0,Final Energy|Agriculture|Gases|Gas,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKN0,Final Energy|Agriculture|Gases|Gas,GWh,2023,21.3981164099247
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKN0,Final Energy|Agriculture|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKN0,Final Energy|Agriculture|Heat,GWh,2023,0.987605372765758
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKN0,Final Energy|Agriculture|Liquids|Oil,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKN0,Final Energy|Agriculture|Liquids|Oil,GWh,2023,277.517109747178
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKN0,Final Energy|Agriculture|Solids|Biomass,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKN0,Final Energy|Agriculture|Solids|Biomass,GWh,2023,53.3306901293509
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKN0,Final Energy|Residential and Commercial|Electricity,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKN0,Final Energy|Residential and Commercial|Electricity,GWh,2023,4867.9694307027
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKN0,Final Energy|Residential and Commercial|Heat,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKN0,Final Energy|Residential and Commercial|Heat,GWh,2023,293.620163306092
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKN0,Final Energy|Residential and Commercial|Liquids|Oil,GWh,2023,0.0
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKN0,Final Energy|Residential and Commercial|Liquids|Oil,GWh,2023,1832.51822925641
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKN0,Final Energy|Transportation|Liquids|Biomass,GWh,2023,14.5936174483518
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKN0,Final Energy|Transportation|Liquids|Biomass,GWh,2023,749.279736227835
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKN0,Final Energy|Transportation|Solids|Biomass,GWh,2023,500.390561248798
Sector models shares,GeoMEC_N2 v0.1.0,Unknown,UKN0,Final Energy|Transportation|Solids|Biomass,GWh,2023,0.0
